User,Gender,AgeGroup,Hobbies,Profession,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25
4565,Male,30-50,Indoors,Contractor,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
4566,Male,50+,Indoors,IT Professional,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4567,Male,30-50,Indoors,Contractor,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
4568,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4569,Male,50+,Outdoors,IT Professional,11150622,2082415,3811042,511016,11433316,8696863,6839434,124277,7023946,11041854,9532785,4737648,1690388,10072787,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,6956281
4570,Female,30-50,Indoors,Contractor,2518768,4983622,831715,2082415,6956281,511016,5944112,11433316,4737648,12291609,9532785,11150622,8696863,6839434,3811042,1559655,6443289,8286890,193652,124277,3427815,11041854,33449,1690388,1816056
4571,Female,50+,Indoors,IT Professional,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
4572,Female,30-50,Indoors,Contractor,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
4573,Female,50+,Indoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,9332217,2495446,6451873,2599807,9164087,2596677,5324390,6133638,1024587,1293971,3171362,1163153
4574,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
4575,Male,30-50,Indoors,Contractor,7778720,835683,5521358,4277052,1910856,13544734,9216587,5346428,10659884,2671651,5698987,5311947,1741540,4082771,13012773,1559655,6443289,11041854,6451873,33449,1021297,10791419,10986404,8232938,7876831
4576,Female,18-30,Indoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
4577,Male,30-50,Indoors,Contractor,7669807,2045991,1559655,6443289,1021297,7487418,11781190,6324076,835683,9135603,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4578,Female,30-50,Outdoors,Contractor,4737648,511016,10065428,4546014,6839434,3648305,10072787,3918124,33449,124277,11041854,11433316,9532785,1690388,13644495,1559655,6443289,8286890,193652,7023946,3427815,12291609,8036406,6133638,8696863
4579,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4580,Female,50+,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4581,Female,18-30,Outdoors,Student,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4582,Female,18-30,Outdoors,Student,1559655,6443289,1629582,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
4583,Male,50+,Indoors,IT Professional,3332725,13012773,7658608,6451873,5359984,1741540,10659884,8696863,5346428,1021297,3386165,10791419,2437142,4983622,831715,1559655,6443289,11041854,124277,33449,3700753,511016,6839434,6956281,4215596
4584,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4585,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4586,Female,18-30,Indoors,Student,2271256,835683,7240753,10986404,5521358,13247914,9216587,11041854,2671651,1910856,4082771,8310025,10659884,8232938,13544734,1559655,6443289,10791419,6451873,5346428,33449,5311947,13012773,1021297,11708663
4587,Female,30-50,Outdoors,Contractor,4737648,511016,10065428,4546014,6839434,3648305,10072787,3918124,33449,124277,11041854,11433316,9532785,1690388,13644495,1559655,6443289,8286890,193652,7023946,3427815,12291609,8036406,6133638,8696863
4588,Female,18-30,Outdoors,Student,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1163153
4589,Female,30-50,Outdoors,Contractor,5657126,1615614,1006796,4766309,270032,884518,11708663,1910856,7240753,13544734,1819387,8310025,13012773,6451873,9216587,1559655,6443289,11041854,33449,1021297,10986404,835683,5311947,2671651,2495446
4590,Female,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4591,Male,50+,Outdoors,IT Professional,11150622,2082415,3811042,511016,11433316,8696863,6839434,124277,7023946,11041854,9532785,4737648,1690388,10072787,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,6956281
4592,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4593,Male,30-50,Indoors,Contractor,9164087,3078963,5657126,9332217,1615614,5700259,2495446,884518,835683,1819387,4766309,6230399,6451873,9216587,13012773,1559655,6443289,11041854,33449,1021297,13544734,1910856,10986404,2671651,6324076
4594,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4595,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4596,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4597,Male,30-50,Outdoors,Contractor,1816056,2518768,831715,2082415,4983622,5944112,11150622,124277,1690388,6956281,11433316,3811042,8696863,6839434,511016,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,4737648,3386165
4598,Male,50+,Indoors,IT Professional,1559655,6443289,7669807,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4599,Female,30-50,Outdoors,Contractor,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
4600,Female,50+,Outdoors,IT Professional,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4601,Male,30-50,Outdoors,Professor,13247914,7240753,8310025,10986404,835683,7778720,2671651,6451873,10791419,9216587,1910856,5521358,13012773,10659884,5346428,1559655,6443289,11041854,33449,8232938,4082771,13544734,5311947,1021297,7511594
4602,Female,30-50,Indoors,Professor,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4603,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4604,Female,18-30,Outdoors,IT Professional,2045991,4951277,13218693,2599807,7487418,9332217,7669807,6324076,1559655,6443289,9164087,1021297,6230399,6451873,11781190,835683,2495446,9135603,4924314,1910856,8351884,13544734,884518,8403711,1615614
4605,Male,30-50,Outdoors,Professor,5521358,835683,7240753,5311947,9216587,5698987,10986404,5346428,1741540,13544734,4082771,7778720,13012773,10791419,2671651,1559655,6443289,11041854,6451873,33449,8232938,10659884,1910856,1021297,8310025
4606,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4607,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4608,Male,50+,Indoors,Contractor,831715,6956281,5944112,2082415,11433316,3811042,511016,124277,1690388,11041854,9532785,11150622,8696863,4546014,6839434,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,4737648,4983622
4609,Male,50+,Outdoors,Contractor,1816056,2518768,831715,2082415,4983622,3811042,5944112,124277,1690388,6956281,11433316,11150622,8696863,511016,6839434,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,4737648,3386165
4610,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4611,Female,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4612,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4613,Female,18-30,Indoors,IT Professional,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
4614,Male,30-50,Indoors,Professor,1559655,6443289,1629582,1758811,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638,3918124
4615,Female,50+,Indoors,Contractor,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
4616,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4617,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4618,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4619,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4620,Male,30-50,Outdoors,Professor,11708663,7240753,2271256,835683,4082771,8310025,13012773,9216587,6451873,1910856,13544734,5521358,1021297,5346428,10659884,1559655,6443289,11041854,33449,2671651,5311947,10986404,8232938,10791419,4766309
4621,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4622,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4623,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4624,Female,30-50,Outdoors,Professor,7807956,6451873,10791419,2437142,305478,7424682,6207373,3386165,2518768,3700753,5346428,1021297,6839434,6956281,8696863,1559655,6443289,12291609,124277,831715,11041854,33449,4983622,511016,5359984
4625,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4626,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4627,Female,18-30,Outdoors,IT Professional,8351884,13218693,2045991,9164087,4951277,2599807,7487418,6324076,9332217,2495446,1910856,1559655,6443289,7669807,1021297,11781190,6451873,835683,4924314,6230399,9135603,13544734,884518,8403711,1615614
4628,Female,30-50,Indoors,Professor,2045991,4951277,7487418,1559655,6443289,1021297,6324076,835683,7669807,11781190,9135603,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4629,Female,50+,Indoors,Contractor,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
4630,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4631,Male,30-50,Outdoors,Professor,11708663,835683,2271256,5521358,9216587,8310025,2671651,1910856,6451873,4082771,10986404,7240753,13544734,13012773,5346428,1559655,6443289,33449,11041854,8232938,10659884,10791419,5311947,1021297,4766309
4632,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4633,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4634,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4635,Male,30-50,Indoors,Professor,1559655,6443289,11781190,7669807,6324076,9135603,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4636,Male,50+,Outdoors,Contractor,3811042,2082415,8696863,1690388,6839434,4737648,3648305,511016,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,11150622
4637,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4638,Male,30-50,Outdoors,Professor,835683,4277052,9216587,4082771,5521358,5698987,10986404,6451873,5346428,13544734,1910856,5311947,10659884,8232938,1741540,1559655,6443289,11041854,124277,33449,1021297,13012773,2671651,10791419,7778720
4639,Female,30-50,Indoors,Professor,1021297,2045991,13218693,9332217,6324076,4951277,1559655,6443289,835683,2495446,11781190,7669807,7487418,6230399,9135603,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4640,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4641,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4642,Male,30-50,Indoors,Professor,6324076,2045991,2599807,7487418,11781190,6230399,2495446,1559655,6443289,4951277,13218693,835683,1021297,7669807,6451873,9332217,9135603,9164087,4924314,8351884,1910856,13544734,884518,8403711,1615614
4643,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4644,Male,50+,Indoors,Contractor,3386165,1816056,831715,2518768,4983622,5944112,4737648,124277,1690388,6956281,11433316,11150622,8696863,6839434,511016,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,3811042,3700753
4645,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4646,Female,30-50,Indoors,Professor,1559655,6443289,7669807,11781190,6324076,9135603,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1629582
4647,Male,50+,Indoors,Contractor,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
4648,Female,30-50,Indoors,Professor,7487418,7669807,11781190,9164087,13218693,9332217,6324076,2045991,1559655,6443289,4951277,2599807,2495446,1021297,835683,6451873,6230399,9135603,4924314,1910856,8351884,13544734,884518,8403711,1615614
4649,Female,30-50,Outdoors,Professor,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
4650,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4651,Female,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4652,Female,30-50,Indoors,Professor,7807956,6451873,10791419,5346428,305478,7424682,2437142,4983622,2518768,831715,3700753,1021297,511016,8696863,6207373,1559655,6443289,12291609,124277,6956281,11041854,33449,3386165,6839434,5359984
4653,Female,30-50,Outdoors,Professor,8015926,3386165,9710358,2518768,4983622,5944112,3700753,193652,831715,6956281,3811042,1816056,8696863,511016,6839434,1559655,6443289,124277,11433316,12291609,9532785,11041854,33449,4737648,6207373
4654,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4655,Female,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4656,Female,30-50,Indoors,Professor,7778720,835683,4277052,5521358,9216587,13544734,10986404,11041854,4082771,5698987,1910856,5311947,2671651,8232938,13012773,1559655,6443289,1021297,10659884,5346428,33449,1741540,6451873,10791419,7876831
4657,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4658,Male,50+,Outdoors,Contractor,6324076,1559655,6443289,7669807,9135603,11781190,835683,7487418,1021297,2045991,4951277,6230399,13218693,9332217,2495446,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4659,Female,18-30,Outdoors,IT Professional,1559655,6443289,7669807,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4660,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4661,Male,50+,Outdoors,Contractor,11150622,2082415,3811042,6839434,511016,8696863,4546014,124277,7023946,11041854,9532785,4737648,1690388,10072787,11433316,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,6956281
4662,Female,18-30,Indoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,2596677,5324390,6133638,1024587,1293971,3171362,1163153
4663,Female,18-30,Outdoors,IT Professional,7669807,2045991,6324076,835683,1559655,6443289,4951277,1021297,7487418,11781190,6230399,9135603,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4664,Female,18-30,Outdoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,9164087,2599807,4924314,1910856,8351884,884518,13544734,8403711,1163153
4665,Male,30-50,Outdoors,Professor,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,1629582,13218693,2495446,9332217,6451873,2599807,9164087,1758811,4924314,1910856,8351884,884518,13544734
4666,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4667,Male,30-50,Indoors,Professor,6324076,13218693,4951277,11781190,4924314,2045991,7669807,884518,835683,1615614,9164087,2599807,3078963,6451873,6230399,1559655,6443289,33449,11041854,1910856,13544734,2495446,9332217,1021297,7834034
4668,Female,18-30,Indoors,IT Professional,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
4669,Male,50+,Outdoors,Contractor,4983622,6956281,831715,2082415,11433316,3811042,5944112,124277,1690388,11041854,9532785,11150622,8696863,511016,6839434,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,4737648,2518768
4670,Female,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4671,Male,30-50,Outdoors,Professor,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
4672,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4673,Male,18-30,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4674,Female,50+,Indoors,Contractor,4737648,10065428,4546014,511016,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,8696863
4675,Male,30-50,Indoors,Professor,1559655,6443289,1629582,1758811,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638,3918124
4676,Male,50+,Outdoors,Contractor,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
4677,Female,50+,Indoors,Contractor,4737648,10065428,4546014,511016,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,8696863
4678,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4679,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
4680,Male,18-30,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
4681,Male,30-50,Indoors,Professor,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
