UserId,Gender,AgeGroup,Hobbies,Profession,Seasons,ListingId,PricePerDay,ReviewScore
4079,Male,30-50,Indoors,IT Professional,Spring,11150622,162,8
4080,Female,30-50,Outdoors,IT Professional,Spring,10640252,275,
4081,Male,18-30,Indoors,Student,Fall,10496885,70,7
4082,Female,50+,Outdoors,Professor,Spring,11033738,60,
4083,Female,50+,Outdoors,Professor,Summer,11142524,125,10
4084,Female,18-30,Indoors,Student,Summer,11061673,577,9
4085,Male,18-30,Outdoors,Student,Spring,13230663,302,8
4086,Male,50+,Outdoors,Professor,Winter,6247382,429,
4087,Male,50+,Outdoors,Professor,Spring,12830462,697,10
4088,Female,50+,Indoors,Professor,Summer,2058459,99,10
4089,Male,50+,Indoors,Professor,Winter,159602,250,9
4090,Female,30-50,Outdoors,IT Professional,Spring,4289063,65,9
4091,Female,50+,Outdoors,Professor,Spring,4912443,175,8
4092,Male,50+,Outdoors,Professor,Summer,2866049,225,10
4093,Male,50+,Indoors,Professor,Spring,2287294,250,10
4094,Female,18-30,Indoors,Student,Winter,4377310,195,8
4095,Female,30-50,Indoors,IT Professional,Spring,1884468,349,9
4096,Male,30-50,Indoors,IT Professional,Winter,3375874,331,9
4097,Male,50+,Outdoors,Professor,Fall,200152,110,8
4098,Male,50+,Indoors,Professor,Summer,253439,125,10
4099,Female,50+,Indoors,Professor,Summer,1315562,110,10
4100,Female,18-30,Outdoors,Student,Summer,1160458,569,9
4101,Male,18-30,Outdoors,Student,Summer,1296116,277,9
4102,Female,18-30,Outdoors,Student,Spring,340991,177,9
4103,Male,18-30,Outdoors,Student,Spring,1940339,389,10
4104,Female,18-30,Indoors,Student,Spring,4169567,143,9
4105,Female,50+,Indoors,Contractor,Spring,1146795,239,10
4106,Female,30-50,Outdoors,IT Professional,Spring,2063832,99,10
4107,Female,18-30,Outdoors,Student,Spring,1211062,230,9
4108,Female,18-30,Outdoors,Student,Summer,193652,250,10
4109,Female,18-30,Indoors,Student,Fall,3918124,73,
4110,Male,18-30,Outdoors,Student,Summer,220961,158,9
4111,Female,30-50,Indoors,IT Professional,Spring,159759,175,10
4112,Male,18-30,Indoors,Student,Spring,1730697,165,9
4113,Male,30-50,Outdoors,IT Professional,Spring,1173590,229,10
4114,Male,18-30,Indoors,Student,Summer,1347741,75,10
4115,Male,50+,Indoors,Contractor,Summer,1237914,451,9
4116,Female,30-50,Indoors,IT Professional,Winter,2743607,135,9
4117,Male,18-30,Indoors,Student,Winter,1258253,769,9
4118,Male,30-50,Outdoors,IT Professional,Fall,1660738,79,10
4119,Female,18-30,Indoors,Student,Winter,2045991,499,10
4120,Male,30-50,Outdoors,IT Professional,Summer,274559,199,10
4121,Male,18-30,Indoors,Student,Summer,2475239,195,9
4122,Female,50+,Outdoors,Contractor,Winter,181702,270,9
4123,Female,30-50,Outdoors,IT Professional,Winter,147946,177,10
4124,Male,50+,Outdoors,Contractor,Winter,1163153,110,10
4125,Male,18-30,Outdoors,Student,Spring,1293971,140,9
4126,Female,30-50,Indoors,IT Professional,Summer,2275891,190,
4127,Female,30-50,Outdoors,IT Professional,Fall,2341208,150,10
4128,Female,18-30,Indoors,Student,Fall,1711818,188,9
4129,Female,50+,Indoors,Contractor,Spring,4273913,220,9
4130,Female,30-50,Indoors,IT Professional,Spring,4273529,151,9
4131,Female,18-30,Outdoors,Student,Fall,4273203,849,9
4132,Male,18-30,Outdoors,Student,Fall,11388684,402,
4133,Male,50+,Outdoors,Contractor,Winter,11807296,805,8
4134,Female,30-50,Indoors,IT Professional,Spring,10677941,1489,10
4135,Female,18-30,Indoors,Student,Winter,12484185,550,10
4136,Male,18-30,Indoors,Student,Summer,12647526,1207,10
4137,Male,30-50,Outdoors,IT Professional,Summer,2294743,69,9
4138,Male,30-50,Outdoors,IT Professional,Summer,12255843,100,
4139,Male,50+,Outdoors,Contractor,Summer,262581,65,9
4140,Male,30-50,Indoors,IT Professional,Fall,2925113,82,
4141,Female,50+,Indoors,Contractor,Fall,10390484,79,
4142,Male,30-50,Indoors,IT Professional,Fall,10298608,209,
4143,Female,18-30,Indoors,Student,Spring,5328694,80,
4144,Male,18-30,Indoors,Student,Summer,11756153,129,
4145,Male,50+,Indoors,Contractor,Summer,11184937,80,9
4146,Male,50+,Indoors,Contractor,Summer,10029729,40,10
4147,Female,18-30,Outdoors,Student,Fall,10444660,160,10
4148,Female,18-30,Indoors,Student,Fall,1368616,65,9
4149,Male,50+,Indoors,Contractor,Summer,12402489,49,10
4150,Male,50+,Outdoors,Contractor,Summer,2058459,99,10
4151,Male,30-50,Outdoors,IT Professional,Fall,2195413,600,
4152,Male,50+,Indoors,Contractor,Fall,159602,250,9
4153,Male,18-30,Indoors,Student,Summer,4912443,175,8
4154,Male,30-50,Indoors,IT Professional,Summer,2866049,225,10
4155,Female,30-50,Outdoors,IT Professional,Winter,2287294,250,10
4156,Male,30-50,Outdoors,IT Professional,Fall,3798933,500,10
4157,Male,30-50,Indoors,IT Professional,Summer,1884468,349,9
4158,Male,30-50,Indoors,IT Professional,Winter,3375874,331,9
4159,Male,30-50,Outdoors,IT Professional,Fall,200152,110,8
4160,Female,18-30,Indoors,Student,Winter,253439,125,10
4161,Female,50+,Outdoors,Contractor,Spring,1952828,115,9
4162,Male,50+,Outdoors,Contractor,Winter,1160458,569,9
4163,Male,18-30,Indoors,Student,Summer,1296116,277,9
4164,Female,18-30,Indoors,Student,Spring,340991,177,9
4165,Female,18-30,Outdoors,Student,Summer,1940339,389,10
4166,Male,30-50,Indoors,IT Professional,Fall,3378027,275,9
4167,Male,30-50,Indoors,IT Professional,Summer,1146795,239,10
4168,Female,30-50,Indoors,IT Professional,Winter,2063832,99,10
4169,Male,18-30,Outdoors,Student,Spring,1211062,230,9
4170,Male,50+,Indoors,Contractor,Winter,193652,250,10
4171,Male,30-50,Indoors,IT Professional,Fall,291948,150,9
4172,Male,50+,Outdoors,Contractor,Winter,4255429,159,9
4173,Female,50+,Indoors,Contractor,Spring,159759,175,10
4174,Female,18-30,Outdoors,Student,Summer,1730697,165,9
4175,Male,50+,Outdoors,Contractor,Summer,1173590,229,10
4176,Female,50+,Indoors,Contractor,Fall,1992032,175,9
4177,Male,50+,Outdoors,Contractor,Spring,1237914,451,9
4178,Male,30-50,Outdoors,IT Professional,Summer,2743607,135,9
4179,Female,50+,Outdoors,Contractor,Spring,1636964,285,9
4180,Female,18-30,Outdoors,Student,Fall,1258253,769,9
4181,Female,30-50,Outdoors,IT Professional,Spring,3941279,100,10
4182,Male,30-50,Outdoors,IT Professional,Fall,2045991,499,10
4183,Female,18-30,Outdoors,Student,Spring,3427815,199,8
4184,Female,50+,Indoors,Contractor,Fall,2475239,195,9
4185,Male,50+,Indoors,Contractor,Winter,147946,177,10
4186,Male,30-50,Outdoors,IT Professional,Fall,4277052,225,9
4187,Male,30-50,Indoors,IT Professional,Fall,1163153,110,10
4188,Female,18-30,Indoors,Student,Summer,2275891,190,
4189,Female,18-30,Outdoors,Student,Spring,1620799,150,10
4190,Male,18-30,Outdoors,Student,Fall,270032,180,9
4191,Female,18-30,Indoors,Student,Fall,1711818,188,9
4192,Male,50+,Outdoors,Contractor,Summer,4273913,220,9
4193,Female,18-30,Indoors,Student,Summer,4273529,151,9
4194,Male,30-50,Outdoors,IT Professional,Summer,4273203,849,9
4195,Male,30-50,Indoors,IT Professional,Fall,12277015,245,
4196,Male,18-30,Outdoors,Student,Fall,11362971,100,10
4197,Male,30-50,Outdoors,IT Professional,Winter,12513116,30,
4198,Female,30-50,Indoors,IT Professional,Winter,11531324,109,10
4199,Female,18-30,Outdoors,Student,Winter,10546415,100,10
4200,Male,18-30,Indoors,Student,Spring,11528337,75,
4201,Male,50+,Outdoors,Contractor,Summer,10020079,110,9
4202,Male,18-30,Outdoors,Student,Winter,10410583,197,10
4203,Male,30-50,Outdoors,Professor,Spring,11657244,50,
4204,Male,50+,Outdoors,Contractor,Summer,11781190,449,
4205,Male,18-30,Outdoors,Student,Fall,11061673,577,9
4206,Male,50+,Outdoors,Contractor,Fall,4309009,449,
4207,Male,18-30,Indoors,Student,Winter,12830462,697,10
4208,Male,18-30,Outdoors,Student,Winter,11388684,402,
4209,Female,18-30,Outdoors,Student,Fall,13648306,1509,
4210,Female,30-50,Outdoors,Professor,Fall,11807296,805,8
4211,Female,50+,Indoors,Contractor,Fall,10677941,1489,10
4212,Female,18-30,Indoors,Student,Summer,12484185,550,10
4213,Female,18-30,Indoors,Student,Fall,12647526,1207,10
4214,Female,50+,Indoors,Contractor,Summer,11261486,99,
4215,Female,18-30,Outdoors,Student,Spring,1068023,75,9
4216,Male,30-50,Outdoors,Professor,Spring,5733398,85,10
4217,Male,30-50,Outdoors,Professor,Fall,124277,70,9
4218,Male,30-50,Outdoors,Professor,Winter,1058837,40,
4219,Female,50+,Outdoors,Contractor,Summer,11767087,99,
4220,Male,18-30,Indoors,Student,Fall,10364828,23,6
4221,Female,50+,Indoors,Contractor,Winter,10640252,275,
4222,Male,18-30,Indoors,Student,Spring,10496885,70,7
4223,Female,30-50,Outdoors,Professor,Fall,10759000,75,
4224,Male,50+,Indoors,Contractor,Winter,10686338,80,10
4225,Female,30-50,Indoors,Professor,Spring,12521088,50,
4226,Female,18-30,Outdoors,Student,Fall,12758408,100,
4227,Female,30-50,Outdoors,Professor,Spring,1378519,250,9
4228,Female,50+,Indoors,Contractor,Summer,10553276,56,9
4229,Male,18-30,Outdoors,Student,Spring,12388078,170,
4230,Male,30-50,Outdoors,Professor,Spring,11994635,325,8
4231,Male,18-30,Outdoors,Student,Winter,11184937,80,9
4232,Male,50+,Indoors,Contractor,Summer,10029729,40,10
4233,Male,50+,Indoors,Contractor,Summer,10444660,160,10
4234,Male,18-30,Outdoors,Student,Fall,11708663,59,9
4235,Male,30-50,Indoors,Professor,Summer,12402489,49,10
4236,Female,30-50,Outdoors,Professor,Winter,11781190,449,
4237,Female,18-30,Indoors,Student,Spring,11061673,577,9
4238,Male,50+,Outdoors,Contractor,Summer,4309009,449,
4239,Female,30-50,Indoors,Professor,Summer,12830462,697,10
4240,Male,50+,Indoors,Contractor,Fall,13544734,503,
4241,Female,18-30,Outdoors,Student,Fall,11388684,402,
4242,Female,50+,Indoors,Contractor,Winter,11807296,805,8
4243,Female,50+,Outdoors,Contractor,Fall,10677941,1489,10
4244,Female,50+,Indoors,Contractor,Summer,12484185,550,10
4245,Male,18-30,Outdoors,Student,Spring,12647526,1207,10
4246,Male,30-50,Indoors,Professor,Winter,11142524,125,10
4247,Male,50+,Outdoors,Contractor,Winter,2294743,69,9
4248,Male,50+,Outdoors,Contractor,Summer,12255843,100,
4249,Female,30-50,Outdoors,Professor,Spring,721765,75,10
4250,Female,50+,Indoors,Contractor,Summer,1620799,150,10
4251,Female,18-30,Outdoors,Student,Summer,10850824,80,9
4252,Female,30-50,Outdoors,Professor,Summer,10298608,209,
4253,Female,18-30,Outdoors,Student,Spring,11659446,115,
4254,Female,30-50,Outdoors,Professor,Winter,4094503,175,10
4255,Female,50+,Indoors,Contractor,Spring,11756153,129,
4256,Female,18-30,Outdoors,Student,Winter,11938829,90,
4257,Female,18-30,Outdoors,Student,Summer,1058837,40,
4258,Male,50+,Indoors,Contractor,Summer,10364828,23,6
4259,Male,18-30,Outdoors,Student,Fall,1792916,70,10
4260,Female,30-50,Indoors,Professor,Fall,2195413,600,
4261,Male,18-30,Outdoors,Student,Spring,159602,250,9
4262,Female,50+,Indoors,Contractor,Fall,429555,220,9
4263,Male,50+,Indoors,Contractor,Winter,2866049,225,10
4264,Female,50+,Outdoors,Contractor,Summer,2287294,250,10
4265,Male,30-50,Indoors,Professor,Spring,3798933,500,10
4266,Female,50+,Outdoors,Contractor,Summer,1884468,349,9
4267,Male,50+,Indoors,Contractor,Winter,3375874,331,9
4268,Male,30-50,Outdoors,Professor,Spring,200152,110,8
4269,Male,18-30,Outdoors,Student,Fall,2085337,569,9
4270,Male,50+,Outdoors,Contractor,Winter,1952828,115,9
4271,Female,50+,Outdoors,Contractor,Spring,1315562,110,10
4272,Male,30-50,Indoors,Professor,Fall,1160458,569,9
4273,Female,30-50,Outdoors,Professor,Summer,340991,177,9
4274,Male,50+,Indoors,Contractor,Fall,4323816,450,9
4275,Male,30-50,Outdoors,Professor,Fall,1940339,389,10
4276,Male,30-50,Indoors,Professor,Summer,1146795,239,10
4277,Male,50+,Outdoors,Contractor,Winter,6290669,180,10
4278,Female,50+,Outdoors,Contractor,Winter,1211062,230,9
4279,Male,30-50,Indoors,Professor,Summer,2652336,190,10
4280,Female,18-30,Indoors,Student,Fall,193652,250,10
4281,Male,18-30,Indoors,Student,Summer,4255429,159,9
4282,Female,18-30,Indoors,Student,Summer,159759,175,10
4283,Female,50+,Indoors,Contractor,Summer,3598961,350,
4284,Male,30-50,Indoors,Professor,Winter,1173590,229,10
4285,Male,30-50,Indoors,Professor,Summer,1992032,175,9
4286,Female,18-30,Outdoors,Student,Spring,1237914,451,9
4287,Female,18-30,Indoors,Student,Winter,3661755,389,10
4288,Female,30-50,Indoors,Professor,Spring,1636964,285,9
4289,Male,30-50,Indoors,Professor,Summer,1258253,769,9
4290,Male,50+,Indoors,Contractor,Summer,3941279,100,10
4291,Male,50+,Indoors,Contractor,Summer,2045991,499,10
4292,Female,50+,Outdoors,Contractor,Spring,3427815,199,8
4293,Female,18-30,Indoors,Student,Spring,2475239,195,9
4294,Female,50+,Outdoors,Contractor,Spring,181702,270,9
4295,Female,30-50,Indoors,Professor,Fall,147946,177,10
4296,Male,18-30,Indoors,Student,Spring,1163153,110,10
4297,Female,30-50,Outdoors,Professor,Summer,2275891,190,
4298,Female,18-30,Indoors,Student,Winter,2341208,150,10
4299,Female,18-30,Outdoors,Student,Spring,1711818,188,9
4300,Male,50+,Outdoors,Contractor,Summer,4273913,220,9
4301,Male,30-50,Outdoors,Professor,Winter,4273529,151,9
4302,Male,50+,Outdoors,IT Professional,Summer,4273203,849,9
4303,Male,50+,Indoors,IT Professional,Summer,10640252,275,
4304,Male,50+,Indoors,IT Professional,Summer,10496885,70,7
4305,Female,30-50,Indoors,Professor,Fall,10759000,75,
4306,Female,30-50,Outdoors,Professor,Summer,11362971,100,10
4307,Male,30-50,Outdoors,Professor,Winter,11061673,577,9
4308,Male,18-30,Indoors,Student,Fall,13230663,302,8
4309,Male,30-50,Indoors,Professor,Spring,4309009,449,
4310,Female,18-30,Outdoors,Student,Winter,12830462,697,10
4311,Female,18-30,Outdoors,Student,Summer,11388684,402,
4312,Male,50+,Outdoors,IT Professional,Winter,3922437,691,10
4313,Male,50+,Outdoors,IT Professional,Winter,10677941,1489,10
4314,Female,30-50,Outdoors,Professor,Fall,12877675,704,10
4315,Male,18-30,Indoors,Student,Spring,12484185,550,10
4316,Male,50+,Outdoors,IT Professional,Spring,1308927,120,10
4317,Male,50+,Outdoors,IT Professional,Fall,5078654,80,9
4318,Male,50+,Indoors,IT Professional,Spring,12513116,30,
4319,Male,18-30,Outdoors,Student,Fall,11531324,109,10
4320,Male,50+,Outdoors,IT Professional,Fall,10546415,100,10
4321,Male,50+,Outdoors,IT Professional,Spring,6940457,85,
4322,Female,18-30,Outdoors,Student,Spring,11184937,80,9
4323,Female,18-30,Indoors,Student,Spring,10029729,40,10
4324,Female,30-50,Indoors,Professor,Summer,10444660,160,10
4325,Female,50+,Outdoors,IT Professional,Winter,11708663,59,9
4326,Female,30-50,Indoors,Professor,Spring,1368616,65,9
4327,Female,30-50,Outdoors,Professor,Winter,12402489,49,10
4328,Male,50+,Indoors,IT Professional,Winter,10020079,110,9
4329,Male,50+,Outdoors,IT Professional,Winter,10410583,197,10
4330,Male,18-30,Outdoors,Student,Fall,11657244,50,
4331,Female,50+,Outdoors,IT Professional,Winter,11261486,99,
4332,Female,50+,Indoors,IT Professional,Winter,3437131,79,10
4333,Female,18-30,Indoors,Student,Spring,2584264,399,9
4334,Male,18-30,Outdoors,Student,Summer,11061673,577,9
4335,Female,50+,Outdoors,IT Professional,Fall,13230663,302,8
4336,Male,50+,Indoors,IT Professional,Spring,6247382,429,
4337,Female,50+,Outdoors,IT Professional,Spring,12830462,697,10
4338,Female,18-30,Indoors,Student,Spring,11388684,402,
4339,Female,18-30,Indoors,Student,Spring,3922437,691,10
4340,Female,18-30,Outdoors,Student,Winter,10677941,1489,10
4341,Female,18-30,Outdoors,Student,Fall,13565405,744,
4342,Male,30-50,Indoors,Professor,Fall,12484185,550,10
4343,Female,30-50,Indoors,Professor,Winter,12647526,1207,10
4344,Male,18-30,Indoors,Student,Winter,3436087,95,8
4345,Male,30-50,Indoors,Professor,Fall,4830289,225,
4346,Female,50+,Indoors,IT Professional,Winter,193417,100,9
4347,Male,18-30,Outdoors,Student,Summer,1971900,40,10
4348,Male,18-30,Indoors,Student,Spring,10686338,80,10
4349,Male,18-30,Outdoors,Student,Fall,12521088,50,
4350,Female,50+,Outdoors,IT Professional,Spring,5638620,289,10
4351,Male,30-50,Outdoors,Professor,Fall,1378519,250,9
4352,Female,30-50,Outdoors,Professor,Fall,10553276,56,9
4353,Female,30-50,Indoors,Professor,Summer,11286328,39,
4354,Male,50+,Outdoors,IT Professional,Fall,12639745,85,
4355,Male,18-30,Outdoors,Student,Summer,10832088,110,10
4356,Female,18-30,Indoors,Student,Spring,10074648,55,9
4357,Male,18-30,Outdoors,Student,Fall,10072787,150,9
4358,Female,18-30,Outdoors,Student,Spring,10039993,209,6
4359,Female,30-50,Outdoors,Professor,Summer,5152258,128,9
4360,Female,18-30,Outdoors,Student,Summer,11924208,90,10
4361,Female,50+,Outdoors,IT Professional,Spring,1058837,40,
4362,Male,18-30,Outdoors,Student,Winter,10364828,23,6
4363,Male,18-30,Outdoors,Student,Summer,11150622,162,8
4364,Male,30-50,Indoors,Professor,Fall,10640252,275,
4365,Female,50+,Outdoors,IT Professional,Fall,10496885,70,7
4366,Female,30-50,Indoors,Professor,Fall,11414334,59,9
4367,Female,30-50,Indoors,Professor,Fall,11061673,577,9
4368,Male,50+,Indoors,IT Professional,Spring,4309009,449,
4369,Female,50+,Outdoors,IT Professional,Summer,12830462,697,10
4370,Male,50+,Indoors,IT Professional,Fall,13544734,503,
4371,Female,50+,Outdoors,IT Professional,Fall,11388684,402,
4372,Male,18-30,Indoors,Student,Summer,11807296,805,8
4373,Female,50+,Outdoors,IT Professional,Fall,10677941,1489,10
4374,Female,18-30,Indoors,Student,Spring,12484185,550,10
4375,Male,18-30,Indoors,Student,Fall,12647526,1207,10
4376,Male,30-50,Outdoors,Professor,Summer,11033738,60,
4377,Male,18-30,Indoors,Student,Summer,11994635,325,8
4378,Male,18-30,Indoors,Student,Fall,11535812,28,
4379,Female,50+,Outdoors,IT Professional,Fall,1058837,40,
4380,Male,50+,Indoors,IT Professional,Spring,10364828,23,6
4381,Female,50+,Indoors,IT Professional,Winter,10640252,275,
4382,Male,18-30,Indoors,Student,Winter,10496885,70,7
4383,Female,30-50,Indoors,Professor,Summer,10759000,75,
4384,Female,30-50,Outdoors,Professor,Summer,11142524,125,10
4385,Male,18-30,Indoors,Student,Summer,2294743,69,9
4386,Female,30-50,Outdoors,Professor,Spring,12255843,100,
4387,Female,50+,Indoors,IT Professional,Spring,721765,75,10
4388,Female,18-30,Outdoors,Student,Summer,5404050,100,9
4389,Female,30-50,Outdoors,Professor,Winter,10029729,40,10
4390,Female,50+,Outdoors,IT Professional,Spring,10444660,160,10
4391,Female,30-50,Indoors,Professor,Summer,11708663,59,9
4392,Female,50+,Outdoors,IT Professional,Summer,13445302,155,8
4393,Male,18-30,Outdoors,Student,Spring,12402489,49,10
4394,Female,18-30,Outdoors,Student,Winter,10390484,79,
4395,Male,30-50,Outdoors,Professor,Summer,10298608,209,
4396,Male,18-30,Indoors,Student,Spring,11659446,115,
4397,Male,30-50,Indoors,Professor,Fall,11061673,577,9
4398,Male,50+,Indoors,IT Professional,Spring,4309009,449,
4399,Male,18-30,Indoors,Student,Summer,12830462,697,10
4400,Female,30-50,Outdoors,Professor,Fall,13544734,503,
4401,Female,18-30,Outdoors,Student,Fall,11388684,402,
4402,Female,30-50,Outdoors,Contractor,Spring,11807296,805,8
4403,Male,50+,Outdoors,Professor,Fall,10677941,1489,10
4404,Female,30-50,Outdoors,Contractor,Winter,12484185,550,10
4405,Female,50+,Indoors,Professor,Fall,12647526,1207,10
4406,Male,18-30,Indoors,Student,Fall,2073869,150,9
4407,Male,30-50,Outdoors,Contractor,Summer,11756153,129,
4408,Female,50+,Indoors,Professor,Winter,12277015,245,
4409,Male,30-50,Outdoors,Contractor,Summer,11362971,100,10
4410,Male,18-30,Indoors,Student,Spring,3993490,55,
4411,Female,50+,Indoors,Professor,Winter,11531324,109,10
4412,Female,18-30,Indoors,Student,Fall,2058459,99,10
4413,Female,50+,Outdoors,Professor,Summer,159602,250,9
4414,Female,30-50,Indoors,Contractor,Fall,4289063,65,9
4415,Female,50+,Indoors,Professor,Summer,4647196,1000,10
4416,Female,18-30,Outdoors,Student,Fall,2866049,225,10
4417,Female,30-50,Indoors,Contractor,Fall,2287294,250,10
4418,Male,18-30,Indoors,Student,Summer,4377310,195,8
4419,Male,18-30,Outdoors,Student,Fall,1884468,349,9
4420,Male,50+,Outdoors,Professor,Winter,200152,110,8
4421,Male,50+,Outdoors,Professor,Summer,2085337,569,9
4422,Male,30-50,Outdoors,Contractor,Spring,253439,125,10
4423,Male,18-30,Indoors,Student,Summer,1315562,110,10
4424,Female,18-30,Outdoors,Student,Spring,1160458,569,9
4425,Male,18-30,Indoors,Student,Spring,1296116,277,9
4426,Female,18-30,Outdoors,Student,Fall,340991,177,9
4427,Male,30-50,Outdoors,Contractor,Winter,1940339,389,10
4428,Male,18-30,Indoors,Student,Winter,1274092,118,10
4429,Female,50+,Outdoors,Professor,Fall,1146795,239,10
4430,Female,30-50,Indoors,Contractor,Summer,2063832,99,10
4431,Male,50+,Indoors,Professor,Winter,1211062,230,9
4432,Male,18-30,Outdoors,Student,Spring,193652,250,10
4433,Male,50+,Indoors,Professor,Spring,3918124,73,
4434,Female,18-30,Outdoors,Student,Winter,220961,158,9
4435,Male,18-30,Outdoors,Student,Fall,159759,175,10
4436,Female,50+,Indoors,Professor,Summer,1730697,165,9
4437,Female,18-30,Indoors,Student,Spring,1173590,229,10
4438,Male,18-30,Indoors,Student,Winter,1237914,451,9
4439,Male,18-30,Outdoors,Student,Spring,3149928,210,
4440,Male,50+,Indoors,Professor,Winter,1636964,285,9
4441,Female,30-50,Indoors,Contractor,Summer,1258253,769,9
4442,Female,30-50,Indoors,Contractor,Fall,3003844,130,9
4443,Male,50+,Outdoors,Professor,Spring,2045991,499,10
4444,Male,30-50,Indoors,Contractor,Fall,274559,199,10
4445,Male,30-50,Outdoors,Contractor,Summer,2475239,195,9
4446,Male,50+,Indoors,Professor,Winter,181702,270,9
4447,Female,18-30,Indoors,Student,Spring,147946,177,10
4448,Female,18-30,Indoors,Student,Winter,1163153,110,10
4449,Female,50+,Outdoors,Professor,Spring,1293971,140,9
4450,Female,50+,Outdoors,Professor,Fall,2275891,190,
4451,Male,30-50,Outdoors,Contractor,Spring,1711818,188,9
4452,Male,18-30,Indoors,Student,Spring,1816573,110,
4453,Female,50+,Outdoors,Professor,Fall,4273913,220,9
4454,Male,50+,Outdoors,Professor,Fall,4273529,151,9
4455,Male,30-50,Indoors,Contractor,Summer,12317466,250,
4456,Female,30-50,Indoors,Contractor,Spring,10546415,100,10
4457,Female,18-30,Outdoors,Student,Summer,11528337,75,
4458,Female,50+,Indoors,Professor,Spring,11061673,577,9
4459,Female,30-50,Indoors,Contractor,Winter,4309009,449,
4460,Female,30-50,Outdoors,Contractor,Winter,12830462,697,10
4461,Male,18-30,Indoors,Student,Fall,13544734,503,
4462,Female,50+,Indoors,Professor,Fall,11388684,402,
4463,Female,30-50,Indoors,Contractor,Winter,11807296,805,8
4464,Male,30-50,Outdoors,Contractor,Spring,10677941,1489,10
4465,Male,30-50,Outdoors,Contractor,Summer,12484185,550,10
4466,Male,18-30,Outdoors,Student,Spring,12647526,1207,10
4467,Male,50+,Outdoors,Professor,Spring,5700259,650,
4468,Male,50+,Indoors,Professor,Spring,10020079,110,9
4469,Female,50+,Outdoors,Professor,Spring,10410583,197,10
4470,Male,50+,Indoors,Professor,Summer,1058837,40,
4471,Male,18-30,Indoors,Student,Spring,10364828,23,6
4472,Female,50+,Indoors,Professor,Summer,11150622,162,8
4473,Female,30-50,Outdoors,Contractor,Spring,10640252,275,
4474,Male,30-50,Outdoors,Contractor,Fall,10496885,70,7
4475,Male,18-30,Outdoors,Student,Spring,11033738,60,
4476,Male,50+,Indoors,Professor,Fall,11184937,80,9
4477,Female,50+,Indoors,Professor,Spring,10029729,40,10
4478,Male,18-30,Outdoors,Student,Fall,2195413,600,
4479,Male,50+,Outdoors,Professor,Fall,159602,250,9
4480,Female,30-50,Outdoors,Contractor,Spring,4912443,175,8
4481,Female,18-30,Indoors,Student,Fall,2866049,225,10
4482,Female,30-50,Outdoors,Contractor,Summer,2287294,250,10
4483,Male,18-30,Outdoors,Student,Fall,3798933,500,10
4484,Female,30-50,Outdoors,Contractor,Summer,1884468,349,9
4485,Female,18-30,Indoors,Student,Summer,3375874,331,9
4486,Female,30-50,Indoors,Contractor,Spring,200152,110,8
4487,Male,30-50,Outdoors,Contractor,Winter,253439,125,10
4488,Female,30-50,Outdoors,Contractor,Winter,1952828,115,9
4489,Female,30-50,Indoors,Contractor,Winter,1160458,569,9
4490,Male,30-50,Outdoors,Contractor,Spring,1296116,277,9
4491,Female,18-30,Outdoors,Student,Winter,340991,177,9
4492,Male,30-50,Indoors,Contractor,Winter,1940339,389,10
4493,Female,50+,Outdoors,Professor,Spring,3378027,275,9
4494,Male,50+,Indoors,Professor,Summer,1146795,239,10
4495,Female,50+,Indoors,Professor,Winter,2063832,99,10
4496,Male,18-30,Indoors,Student,Winter,1211062,230,9
4497,Female,30-50,Indoors,Contractor,Summer,193652,250,10
4498,Female,18-30,Outdoors,Student,Fall,291948,150,9
4499,Female,18-30,Indoors,Student,Summer,4255429,159,9
4500,Female,30-50,Indoors,Contractor,Spring,159759,175,10
4501,Female,18-30,Indoors,Student,Summer,1730697,165,9
4502,Female,50+,Indoors,IT Professional,Summer,1173590,229,10
4503,Female,18-30,Outdoors,Student,Fall,1992032,175,9
4504,Male,30-50,Indoors,Contractor,Spring,1237914,451,9
4505,Female,30-50,Outdoors,Contractor,Winter,2743607,135,9
4506,Female,30-50,Indoors,Contractor,Fall,1636964,285,9
4507,Male,18-30,Outdoors,Student,Fall,1258253,769,9
4508,Male,50+,Outdoors,IT Professional,Spring,3941279,100,10
4509,Female,50+,Outdoors,IT Professional,Fall,2045991,499,10
4510,Female,18-30,Indoors,Student,Spring,3427815,199,8
4511,Male,30-50,Indoors,Contractor,Spring,2475239,195,9
4512,Female,18-30,Outdoors,Student,Spring,147946,177,10
4513,Male,50+,Outdoors,IT Professional,Spring,4277052,225,9
4514,Male,18-30,Outdoors,Student,Fall,1163153,110,10
4515,Female,18-30,Indoors,Student,Winter,2275891,190,
4516,Male,18-30,Indoors,Student,Summer,2341208,150,10
4517,Female,30-50,Outdoors,Contractor,Fall,1711818,188,9
4518,Female,30-50,Outdoors,Contractor,Fall,4273913,220,9
4519,Female,18-30,Outdoors,Student,Summer,4273529,151,9
4520,Female,18-30,Indoors,Student,Summer,4273203,849,9
4521,Male,18-30,Outdoors,Student,Summer,10444660,160,10
4522,Female,30-50,Outdoors,Contractor,Summer,11708663,59,9
4523,Male,18-30,Outdoors,Student,Winter,13445302,155,8
4524,Male,18-30,Outdoors,Student,Winter,11676409,180,8
4525,Male,50+,Outdoors,IT Professional,Fall,11807265,90,10
4526,Male,30-50,Indoors,Contractor,Winter,11061673,577,9
